line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
12842,31,6,1 3 4 10 13 20,2,after_1,21,1,22,1,1,21,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12843,31,6,1 4 9 10 13 20,2,after_1,5,19,24,1,1,5,escaped,1,"(17,1,19)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12848,31,6,1 4 10 13 17 20,2,after_1,7,16,23,1,1,7,escaped,1,"(14,1,16)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
12849,31,6,1 3 4 10 13 29,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
12851,31,6,1 4 10 13 27 29,2,after_1,8,9,17,1,1,8,escaped,1,"(8,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12852,31,6,1 4 10 13 19 29,2,after_1,11,8,19,1,1,11,escaped,1,"(6,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12854,31,6,1 4 10 13 16 29,2,after_1,12,2,14,1,1,12,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12857,31,6,1 3 4 10 13 25,2,after_1,10,5,15,1,1,10,escaped,1,"(2,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12860,31,6,1 4 10 13 19 25,3,after_2,8,7,15,1,1,8,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12863,31,6,1 4 10 13 17 25,2,after_1,6,5,11,1,1,6,escaped,1,"(7,1,3)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12864,31,6,1 4 10 13 20 25,2,after_1,7,16,23,1,1,7,escaped,1,"(14,1,16)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
12866,31,6,1 3 4 8 9 10,2,after_1,10,5,15,1,1,10,escaped,1,"(6,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12871,31,6,1 4 8 10 19 27,2,after_1,17,4,21,1,1,17,escaped,1,"(2,1,4)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
12874,31,6,1 4 8 10 26 27,2,after_1,13,6,19,1,1,13,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12875,31,6,1 4 8 10 19 26,2,after_1,19,3,22,1,1,19,escaped,1,"(2,1,3)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
12876,31,6,1 3 4 8 10 16,2,after_1,13,11,24,1,1,13,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12879,31,6,1 4 8 10 16 19,3,after_2,12,1,13,1,1,12,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
12881,31,6,1 3 4 8 10 17,2,after_1,10,6,16,1,1,10,escaped,1,"(2,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
12887,31,6,1 3 4 8 10 20,2,after_1,15,2,17,1,1,15,escaped,1,"(1,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
12891,31,6,1 4 8 10 20 26,3,after_2,8,3,11,1,1,8,escaped,1,"(1,2,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12894,31,6,1 3 4 8 10 29,2,after_1,15,2,17,1,1,15,escaped,1,"(0,1,2)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
12895,31,6,1 4 8 9 10 29,2,after_1,9,10,19,1,1,9,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12896,31,6,1 4 8 10 27 29,3,after_2,20,1,21,1,1,20,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12897,31,6,1 4 8 10 19 29,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12898,31,6,1 4 8 10 26 29,2,after_1,7,11,18,1,1,7,escaped,1,"(9,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12900,31,6,1 4 8 10 17 29,2,after_1,11,1,12,1,1,11,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12902,31,6,1 3 4 8 10 25,2,after_1,10,6,16,1,1,10,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12903,31,6,1 4 8 9 10 25,2,after_1,6,2,8,1,1,6,escaped,1,"(5,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12904,31,6,1 4 8 10 25 27,3,after_2,12,7,19,1,1,12,escaped,1,"(5,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12905,31,6,1 4 8 10 19 25,2,after_1,3,8,11,1,1,3,escaped,1,"(9,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12911,31,6,1 3 4 8 10 13,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
12912,31,6,1 4 8 9 10 13,2,after_1,9,9,18,1,1,9,escaped,1,"(5,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12913,31,6,1 4 8 10 13 27,3,after_2,12,7,19,1,1,12,escaped,1,"(4,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12915,31,6,1 4 8 10 13 26,3,after_2,8,2,10,1,1,8,escaped,1,"(0,2,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12919,31,6,1 4 8 10 13 29,2,after_1,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
12921,31,6,1 3 4 9 10 24,2,after_1,14,9,23,1,1,14,escaped,1,"(5,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12922,31,6,1 3 4 10 24 27,2,after_1,7,17,24,1,1,7,escaped,1,"(12,1,17)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12925,31,6,1 4 9 10 19 24,3,after_2,13,1,14,1,1,13,escaped,1,"(2,1,0)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
12931,31,6,1 3 4 10 16 24,2,after_1,14,9,23,1,1,14,escaped,1,"(7,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12932,31,6,1 4 9 10 16 24,2,after_1,8,9,17,1,1,8,escaped,1,"(5,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12934,31,6,1 4 10 16 19 24,3,after_2,9,6,15,1,1,9,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12938,31,6,1 4 10 17 24 27,2,after_1,18,3,21,1,1,18,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12939,31,6,1 4 10 17 19 24,3,after_2,8,11,19,1,1,8,escaped,1,"(10,1,11)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12940,31,6,1 4 10 17 24 26,2,after_1,12,4,16,1,1,12,escaped,1,"(2,1,4)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12941,31,6,1 4 10 16 17 24,2,after_1,4,15,19,1,1,4,escaped,1,"(17,1,13)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12942,31,6,1 3 4 10 20 24,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12948,31,6,1 4 10 17 20 24,2,after_1,8,12,20,1,1,8,escaped,1,"(7,1,13)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
12949,31,6,1 3 4 10 24 29,2,after_1,17,4,21,1,1,17,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12952,31,6,1 4 10 19 24 29,2,after_1,7,16,23,1,1,7,escaped,1,"(13,1,16)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12953,31,6,1 4 10 24 26 29,2,after_1,19,2,21,1,1,19,escaped,1,"(2,1,21)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12956,31,6,1 4 10 20 24 29,2,after_1,17,3,20,1,1,17,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12957,31,6,1 3 4 10 24 25,2,after_1,6,1,7,1,1,6,escaped,1,"(4,1,7)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12964,31,6,1 4 10 20 24 25,2,after_1,12,1,13,1,1,12,escaped,1,"(0,1,1)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
12966,31,6,1 3 4 10 13 24,2,after_1,10,9,19,1,1,10,escaped,1,"(6,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12968,31,6,1 4 10 13 24 27,2,after_1,7,2,9,1,1,7,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12969,31,6,1 4 10 13 19 24,3,after_2,3,7,10,1,1,3,escaped,1,"(6,2,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12972,31,6,1 4 10 13 17 24,2,after_1,16,3,19,1,1,16,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12975,31,6,1 4 10 13 24 25,2,after_1,22,2,24,1,1,22,escaped,1,"(0,1,18)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
12977,31,6,1 4 8 9 10 24,2,after_1,8,11,19,1,1,8,escaped,1,"(9,1,11)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
12981,31,6,1 4 8 10 16 24,2,after_1,3,3,6,1,1,3,escaped,1,"(4,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12982,31,6,1 4 8 10 17 24,2,after_1,11,1,12,1,1,11,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
12983,31,6,1 4 8 10 20 24,2,after_1,10,1,11,1,1,10,escaped,1,"(10,1,11)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
12984,31,6,1 4 8 10 24 29,2,after_1,4,3,7,1,1,4,escaped,1,"(1,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12993,31,6,1 4 9 26 27 30,2,after_1,17,2,19,1,1,17,escaped,1,"(3,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
12995,31,6,1 4 9 19 26 30,2,after_1,11,7,18,1,1,11,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
12996,31,6,1 4 19 26 27 30,2,after_1,5,18,23,1,1,5,escaped,1,"(16,1,20)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
12999,31,6,1 4 9 16 27 30,2,after_1,12,4,16,1,1,12,escaped,1,"(2,1,4)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
13005,31,6,1 4 16 26 27 30,2,after_1,11,5,16,1,1,11,escaped,1,"(3,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13008,31,6,1 3 4 17 27 30,2,after_1,9,8,17,1,1,9,escaped,1,"(4,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13009,31,6,1 4 9 17 27 30,2,after_1,9,4,13,1,1,9,escaped,1,"(19,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13010,31,6,1 3 4 17 19 30,2,after_1,8,10,18,1,1,8,escaped,1,"(8,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13011,31,6,1 4 9 17 19 30,3,after_2,3,4,7,1,1,3,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13014,31,6,1 4 9 17 26 30,2,after_1,11,8,19,1,1,11,escaped,1,"(4,1,8)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13015,31,6,1 4 17 26 27 30,2,after_1,19,5,24,1,1,19,escaped,1,"(0,1,21)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
13017,31,6,1 3 4 16 17 30,2,after_1,8,10,18,1,1,8,escaped,1,"(6,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
13018,31,6,1 4 9 16 17 30,2,after_1,8,9,17,1,1,8,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13019,31,6,1 4 16 17 27 30,2,after_1,13,7,20,1,1,13,escaped,1,"(4,1,7)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
13020,31,6,1 4 16 17 19 30,2,after_1,7,7,14,1,1,7,escaped,1,"(6,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13023,31,6,1 3 4 20 27 30,2,after_1,9,9,18,1,1,9,escaped,1,"(5,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13024,31,6,1 4 9 20 27 30,2,after_1,9,5,14,1,1,9,escaped,1,"(16,1,9)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
13025,31,6,1 3 4 19 20 30,2,after_1,19,4,23,1,1,19,escaped,1,"(0,1,21)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
13026,31,6,1 4 9 19 20 30,2,after_1,3,6,9,1,1,3,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13029,31,6,1 4 9 20 26 30,2,after_1,10,5,15,1,1,10,escaped,1,"(4,1,5)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13030,31,6,1 4 20 26 27 30,2,after_1,6,1,7,1,1,6,escaped,1,"(4,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13034,31,6,1 4 16 20 27 30,2,after_1,4,5,9,1,1,4,escaped,1,"(1,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13035,31,6,1 4 16 19 20 30,2,after_1,7,8,15,1,1,7,escaped,1,"(7,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13038,31,6,1 4 9 17 20 30,2,after_1,16,2,18,1,1,16,escaped,1,"(1,1,2)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13040,31,6,1 4 17 19 20 30,2,after_1,5,19,24,1,1,5,escaped,1,"(17,1,19)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13041,31,6,1 4 17 20 26 30,2,after_1,14,2,16,1,1,14,escaped,1,"(0,1,2)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
13043,31,6,1 3 4 9 29 30,2,after_1,13,4,17,1,1,13,escaped,1,"(2,1,4)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
13051,31,6,1 4 26 27 29 30,2,after_1,17,2,19,1,1,17,escaped,1,"(0,1,2)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
13053,31,6,1 3 4 16 29 30,2,after_1,13,11,24,1,1,13,escaped,1,"(9,1,11)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13054,31,6,1 4 9 16 29 30,2,after_1,14,6,20,1,1,14,escaped,1,"(3,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13055,31,6,1 4 16 27 29 30,2,after_1,5,15,20,1,1,5,escaped,1,"(19,1,20)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13057,31,6,1 4 16 26 29 30,2,after_1,8,13,21,1,1,8,escaped,1,"(10,1,13)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13058,31,6,1 3 4 17 29 30,2,after_1,13,11,24,1,1,13,escaped,1,"(9,1,11)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13065,31,6,1 4 9 20 29 30,2,after_1,13,4,17,1,1,13,escaped,1,"(2,1,4)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
13066,31,6,1 4 20 27 29 30,3,after_2,3,7,10,1,1,3,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13070,31,6,1 4 17 20 29 30,2,after_1,13,4,17,1,1,13,escaped,1,"(2,1,4)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
13072,31,6,1 3 4 25 27 30,2,after_1,8,6,14,1,1,8,escaped,1,"(3,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13073,31,6,1 4 9 25 27 30,2,after_1,9,4,13,1,1,9,escaped,1,"(19,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13075,31,6,1 4 9 19 25 30,2,after_1,3,5,8,1,1,3,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13078,31,6,1 4 9 25 26 30,2,after_1,6,14,20,1,1,6,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13079,31,6,1 4 25 26 27 30,2,after_1,19,3,22,1,1,19,escaped,1,"(2,1,3)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13084,31,6,1 4 16 19 25 30,3,after_2,7,7,14,1,1,7,escaped,1,"(6,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13087,31,6,1 4 9 17 25 30,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,1)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
13088,31,6,1 4 17 25 27 30,2,after_1,12,4,16,1,1,12,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13090,31,6,1 4 17 25 26 30,2,after_1,6,14,20,1,1,6,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13092,31,6,1 3 4 20 25 30,2,after_1,13,7,20,1,1,13,escaped,1,"(4,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
13093,31,6,1 4 9 20 25 30,2,after_1,16,2,18,1,1,16,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13094,31,6,1 4 20 25 27 30,2,after_1,12,5,17,1,1,12,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13096,31,6,1 4 20 25 26 30,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13097,31,6,1 4 16 20 25 30,2,after_1,20,1,21,1,1,20,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13098,31,6,1 4 17 20 25 30,2,after_1,8,10,18,1,1,8,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13099,31,6,1 3 4 25 29 30,2,after_1,13,11,24,1,1,13,escaped,1,"(9,1,11)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13101,31,6,1 4 25 27 29 30,2,after_1,14,4,18,1,1,14,escaped,1,"(3,1,4)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
13104,31,6,1 4 16 25 29 30,2,after_1,10,12,22,1,1,10,escaped,1,"(10,1,12)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13105,31,6,1 4 17 25 29 30,2,after_1,2,1,3,1,1,2,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13106,31,6,1 4 20 25 29 30,2,after_1,18,4,22,1,1,18,escaped,1,"(0,1,4)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13108,31,6,1 3 4 13 27 30,2,after_1,9,8,17,1,1,9,escaped,1,"(4,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13110,31,6,1 3 4 13 19 30,2,after_1,8,10,18,1,1,8,escaped,1,"(8,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
13111,31,6,1 4 9 13 19 30,3,after_2,8,8,16,1,1,8,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13114,31,6,1 4 9 13 26 30,2,after_1,11,8,19,1,1,11,escaped,1,"(4,1,8)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13115,31,6,1 4 13 26 27 30,2,after_1,19,5,24,1,1,19,escaped,1,"(0,1,22)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
13117,31,6,1 3 4 13 16 30,2,after_1,8,10,18,1,1,8,escaped,1,"(6,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
13118,31,6,1 4 9 13 16 30,2,after_1,8,9,17,1,1,8,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13119,31,6,1 4 13 16 27 30,2,after_1,13,7,20,1,1,13,escaped,1,"(4,1,7)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
13120,31,6,1 4 13 16 19 30,2,after_1,7,7,14,1,1,7,escaped,1,"(6,1,7)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13123,31,6,1 4 9 13 17 30,2,after_1,8,9,17,1,1,8,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13124,31,6,1 4 13 17 27 30,2,after_1,12,4,16,1,1,12,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13126,31,6,1 4 13 17 26 30,2,after_1,6,14,20,1,1,6,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13128,31,6,1 3 4 13 20 30,2,after_1,2,22,24,1,1,2,escaped,2,"(21,1,22);(16,2,12)",0,0,0,"(0, 0, 0)",3,"(0, 0, 0)",2
13129,31,6,1 4 9 13 20 30,2,after_1,16,2,18,1,1,16,escaped,1,"(0,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13131,31,6,1 4 13 19 20 30,2,after_1,5,19,24,1,1,5,escaped,1,"(17,1,19)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13132,31,6,1 4 13 20 26 30,2,after_1,17,1,18,1,1,17,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13134,31,6,1 4 13 17 20 30,2,after_1,8,10,18,1,1,8,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13141,31,6,1 4 13 17 29 30,2,after_1,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13142,31,6,1 4 13 20 29 30,2,after_1,13,4,17,1,1,13,escaped,1,"(2,1,4)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
13144,31,6,1 4 9 13 25 30,2,after_1,16,1,17,1,1,16,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13145,31,6,1 4 13 25 27 30,2,after_1,12,4,16,1,1,12,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13147,31,6,1 4 13 25 26 30,2,after_1,22,2,24,1,1,22,escaped,1,"(1,1,2)",1,1,19,"(1, 1, 19)",1,"(1, 1, 19)",1
13150,31,6,1 4 13 20 25 30,2,after_1,8,10,18,1,1,8,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13151,31,6,1 4 13 25 29 30,2,after_1,8,1,9,1,1,8,escaped,1,"(4,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13152,31,6,1 3 4 8 9 30,2,after_1,16,5,21,1,1,16,escaped,1,"(3,1,5)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
13155,31,6,1 3 4 8 19 30,2,after_1,6,5,11,1,1,6,escaped,1,"(2,1,5)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13159,31,6,1 4 8 9 26 30,2,after_1,13,2,15,1,1,13,escaped,1,"(1,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
13160,31,6,1 4 8 26 27 30,2,after_1,11,8,19,1,1,11,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13161,31,6,1 4 8 19 26 30,3,after_2,8,8,16,1,1,8,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13163,31,6,1 4 8 9 16 30,2,after_1,8,10,18,1,1,8,escaped,1,"(6,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13165,31,6,1 4 8 16 19 30,3,after_2,11,5,16,1,1,11,escaped,1,"(3,1,5)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
13167,31,6,1 3 4 8 17 30,2,after_1,7,14,21,1,1,7,escaped,1,"(20,1,21)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13168,31,6,1 4 8 9 17 30,2,after_1,8,9,17,1,1,8,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13169,31,6,1 4 8 17 27 30,2,after_1,11,8,19,1,1,11,escaped,1,"(6,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
13175,31,6,1 4 8 20 27 30,2,after_1,12,5,17,1,1,12,escaped,1,"(2,1,6)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
13176,31,6,1 4 8 19 20 30,2,after_1,3,8,11,1,1,3,escaped,1,"(2,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13179,31,6,1 4 8 17 20 30,3,after_2,23,1,24,1,1,23,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13180,31,6,1 3 4 8 29 30,2,after_1,18,5,23,1,1,18,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13181,31,6,1 4 8 9 29 30,2,after_1,10,2,12,1,1,10,escaped,1,"(4,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13183,31,6,1 4 8 19 29 30,3,after_2,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
13186,31,6,1 4 8 17 29 30,2,after_1,17,6,23,1,1,17,escaped,1,"(5,1,6)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
13187,31,6,1 4 8 20 29 30,2,after_1,7,7,14,1,1,7,escaped,1,"(5,1,7)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
13190,31,6,1 4 8 25 27 30,2,after_1,12,4,16,1,1,12,escaped,1,"(2,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
13191,31,6,1 4 8 19 25 30,2,after_1,11,5,16,1,1,11,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13194,31,6,1 4 8 17 25 30,2,after_1,8,9,17,1,1,8,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
13195,31,6,1 4 8 20 25 30,2,after_1,8,10,18,1,1,8,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
