line_no,p,B_size,B,trace_depth,state_label,span,i,j,initial_E,initial_P,initial_L,status,escape_depth,path,final_E,final_P,final_L,final_phi,nodes,best_phi,best_depth
335,29,4,1 7 18 24,3,after_1,12,9,21,1,1,12,escaped,1,"(19,1,21)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
335,29,4,1 7 18 24,3,after_2,13,9,22,1,1,13,escaped,1,"(8,1,9)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
337,29,4,1 7 9 18,2,after_1,10,14,24,1,1,10,escaped,1,"(13,1,14)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
338,29,4,1 2 4 14,3,after_2,16,2,18,1,1,16,escaped,1,"(0,1,2)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
346,29,4,1 3 8 14,2,after_1,7,2,9,1,1,7,escaped,1,"(4,1,0)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
347,29,4,1 3 14 16,3,after_2,7,5,12,1,1,7,escaped,1,"(0,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
357,29,4,1 3 12 14,2,after_1,10,5,15,1,1,10,escaped,1,"(1,1,5)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
360,29,4,1 4 14 24,2,after_1,20,2,22,1,1,20,escaped,1,"(1,1,2)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
361,29,4,1 8 14 24,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
365,29,4,1 12 14 24,2,after_1,19,4,23,1,1,19,escaped,1,"(3,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
368,29,4,1 8 14 19,3,after_2,4,13,17,1,1,4,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
369,29,4,1 14 16 19,3,after_2,4,11,15,1,1,4,escaped,1,"(13,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
371,29,4,1 6 14 19,3,after_2,6,18,24,1,1,6,escaped,1,"(17,2,19)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
374,29,4,1 2 9 14,2,after_1,6,8,14,1,1,6,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
378,29,4,1 3 9 14,3,after_2,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
379,29,4,1 6 9 14,2,after_1,7,4,11,1,1,7,escaped,1,"(10,1,11)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
382,29,4,1 9 14 19,2,after_1,4,13,17,1,1,4,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
384,29,4,1 4 14 18,2,after_1,5,13,18,1,1,5,escaped,1,"(15,1,18)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
385,29,4,1 8 14 18,2,after_1,5,13,18,1,1,5,escaped,1,"(15,1,18)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
386,29,4,1 14 16 18,2,after_1,8,16,24,1,1,8,escaped,1,"(15,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
388,29,4,1 6 14 18,2,after_1,5,13,18,1,1,5,escaped,1,"(17,1,18)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
392,29,4,1 9 14 18,2,after_1,6,9,15,1,1,6,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
394,29,4,1 4 7 14,2,after_1,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
395,29,4,1 7 8 14,2,after_1,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
399,29,4,1 7 12 14,3,after_2,9,10,19,1,1,9,escaped,1,"(7,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
400,29,4,1 7 14 24,3,after_2,19,4,23,1,1,19,escaped,1,"(2,1,4)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
404,29,4,1 2 4 28,2,after_1,3,8,11,1,1,3,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
405,29,4,1 2 8 28,2,after_1,3,8,11,1,1,3,escaped,1,"(9,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
407,29,4,1 2 16 28,2,after_1,6,12,18,1,1,6,escaped,1,"(10,1,12)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
408,29,4,1 4 16 28,3,after_2,13,5,18,1,1,13,escaped,1,"(3,1,5)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
409,29,4,1 8 16 28,3,after_2,7,3,10,1,1,7,escaped,1,"(8,1,10)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
413,29,4,1 3 16 28,3,after_2,17,5,22,1,1,17,escaped,1,"(3,1,5)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
419,29,4,1 2 12 28,3,after_2,6,5,11,1,1,6,escaped,1,"(10,1,11)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
428,29,4,1 16 24 28,2,after_1,11,10,21,1,1,11,escaped,1,"(8,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
430,29,4,1 6 24 28,2,after_1,10,3,13,1,1,10,escaped,1,"(1,1,3)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
432,29,4,1 2 19 28,3,after_2,21,1,22,1,1,21,escaped,1,"(0,1,1)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
434,29,4,1 8 19 28,3,after_2,14,9,23,1,1,14,escaped,1,"(4,1,9)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
437,29,4,1 6 19 28,2,after_1,22,1,23,1,1,22,escaped,1,"(1,1,23)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
438,29,4,1 12 19 28,2,after_1,6,2,8,1,1,6,escaped,1,"(1,1,2)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
443,29,4,1 9 16 28,3,after_2,22,1,23,1,1,22,escaped,1,"(1,1,23)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
447,29,4,1 9 24 28,3,after_2,13,6,19,1,1,13,escaped,1,"(4,1,6)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
448,29,4,1 9 19 28,3,after_2,15,1,16,1,1,15,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
449,29,4,1 2 18 28,3,after_2,16,4,20,1,1,16,escaped,1,"(3,1,4)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
450,29,4,1 4 18 28,3,after_2,5,11,16,1,1,5,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
451,29,4,1 8 18 28,3,after_2,11,8,19,1,1,11,escaped,1,"(6,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
453,29,4,1 3 18 28,3,after_2,6,1,7,1,1,6,escaped,2,"(0,1,1);(5,1,23)",1,1,3,"(1, 1, 3)",2,"(1, 1, 3)",2
456,29,4,1 18 24 28,3,after_2,14,8,22,1,1,14,escaped,1,"(7,1,8)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
457,29,4,1 18 19 28,3,after_2,17,6,23,1,1,17,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
458,29,4,1 9 18 28,3,after_2,6,8,14,1,1,6,escaped,1,"(7,1,8)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
462,29,4,1 7 16 28,3,after_2,7,16,23,1,1,7,escaped,1,"(15,1,16)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
465,29,4,1 7 12 28,3,after_2,4,9,13,1,1,4,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
467,29,4,1 7 19 28,2,after_1,6,3,9,1,1,6,escaped,1,"(6,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
468,29,4,1 7 9 28,3,after_2,11,4,15,1,1,11,escaped,1,"(1,1,6)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
469,29,4,1 7 18 28,3,after_2,5,13,18,1,1,5,escaped,1,"(11,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
476,29,4,1 12 14 28,2,after_1,6,3,9,1,1,6,escaped,1,"(4,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
477,29,4,1 14 24 28,2,after_1,8,1,9,1,1,8,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
480,29,4,1 14 18 28,3,after_2,5,11,16,1,1,5,escaped,1,"(10,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
481,29,4,1 7 14 28,3,after_2,7,10,17,1,1,7,escaped,1,"(9,1,10)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
484,29,4,1 4 8 27,2,after_1,11,13,24,1,1,11,escaped,1,"(11,1,13)",1,1,8,"(1, 1, 8)",1,"(1, 1, 8)",1
486,29,4,1 4 16 27,2,after_1,18,6,24,1,1,18,escaped,1,"(1,1,21)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
487,29,4,1 8 16 27,2,after_1,18,6,24,1,1,18,escaped,1,"(1,1,21)",1,1,15,"(1, 1, 15)",1,"(1, 1, 15)",1
495,29,4,1 6 16 27,3,after_2,5,2,7,1,1,5,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
497,29,4,1 2 12 27,3,after_2,13,2,15,1,1,13,escaped,1,"(0,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
501,29,4,1 3 12 27,3,after_2,10,6,16,1,1,10,escaped,1,"(9,1,5)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
504,29,4,1 4 24 27,2,after_1,20,3,23,1,1,20,escaped,1,"(1,1,3)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
510,29,4,1 2 19 27,3,after_2,19,4,23,1,1,19,escaped,1,"(1,1,4)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
511,29,4,1 4 19 27,2,after_1,4,14,18,1,1,4,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
512,29,4,1 8 19 27,2,after_1,4,14,18,1,1,4,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
513,29,4,1 16 19 27,2,after_1,4,15,19,1,1,4,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
517,29,4,1 19 24 27,3,after_2,7,17,24,1,1,7,escaped,1,"(16,1,17)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
521,29,4,1 9 16 27,2,after_1,7,6,13,1,1,7,escaped,1,"(10,1,13)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
522,29,4,1 3 9 27,2,after_1,10,13,23,1,1,10,escaped,1,"(11,1,13)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
525,29,4,1 9 24 27,2,after_1,8,5,13,1,1,8,escaped,1,"(11,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
526,29,4,1 9 19 27,2,after_1,9,12,21,1,1,9,escaped,1,"(11,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
527,29,4,1 2 18 27,3,after_2,5,14,19,1,1,5,escaped,1,"(18,1,19)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
531,29,4,1 3 18 27,3,after_2,5,13,18,1,1,5,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
535,29,4,1 18 19 27,2,after_1,5,16,21,1,1,5,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
538,29,4,1 4 7 27,2,after_1,8,6,14,1,1,8,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
539,29,4,1 7 8 27,2,after_1,8,6,14,1,1,8,escaped,1,"(5,1,6)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
542,29,4,1 6 7 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
547,29,4,1 7 18 27,2,after_1,8,13,21,1,1,8,escaped,1,"(12,1,13)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
554,29,4,1 12 14 27,2,after_1,22,1,23,1,1,22,escaped,1,"(1,1,23)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
555,29,4,1 14 24 27,3,after_2,7,1,8,1,1,7,escaped,1,"(7,1,8)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
556,29,4,1 14 19 27,2,after_1,4,14,18,1,1,4,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
560,29,4,1 2 27 28,2,after_1,11,5,16,1,1,11,escaped,1,"(6,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
561,29,4,1 4 27 28,2,after_1,11,13,24,1,1,11,escaped,1,"(11,1,13)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
562,29,4,1 8 27 28,2,after_1,11,13,24,1,1,11,escaped,1,"(11,1,13)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
565,29,4,1 6 27 28,3,after_2,10,2,12,1,1,10,escaped,1,"(0,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
568,29,4,1 19 27 28,3,after_2,22,2,24,1,1,22,escaped,1,"(0,1,21)",1,1,14,"(1, 1, 14)",1,"(1, 1, 14)",1
569,29,4,1 9 27 28,3,after_2,7,4,11,1,1,7,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
570,29,4,1 18 27 28,3,after_2,9,11,20,1,1,9,escaped,1,"(8,1,11)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
576,29,4,1 3 4 25,2,after_1,9,1,10,1,1,9,escaped,1,"(9,1,10)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
577,29,4,1 3 8 25,2,after_1,7,3,10,1,1,7,escaped,1,"(5,1,1)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
579,29,4,1 2 6 25,3,after_2,16,8,24,1,1,16,escaped,1,"(7,1,8)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
582,29,4,1 6 16 25,3,after_2,5,2,7,1,1,5,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
583,29,4,1 3 6 25,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,2)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
589,29,4,1 6 12 25,2,after_1,8,1,9,1,1,8,escaped,1,"(7,1,9)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
591,29,4,1 4 24 25,2,after_1,20,3,23,1,1,20,escaped,1,"(1,1,3)",1,1,13,"(1, 1, 13)",1,"(1, 1, 13)",1
594,29,4,1 3 24 25,2,after_1,20,3,23,1,1,20,escaped,1,"(0,1,3)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
602,29,4,1 6 19 25,2,after_1,11,2,13,1,1,11,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
603,29,4,1 12 19 25,2,after_1,9,14,23,1,1,9,escaped,1,"(8,1,14)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
604,29,4,1 19 24 25,2,after_1,4,10,14,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
605,29,4,1 2 9 25,2,after_1,4,6,10,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
613,29,4,1 9 19 25,2,after_1,10,11,21,1,1,10,escaped,1,"(10,1,11)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
614,29,4,1 2 18 25,3,after_2,15,4,19,1,1,15,escaped,1,"(2,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
615,29,4,1 4 18 25,3,after_2,9,7,16,1,1,9,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
616,29,4,1 8 18 25,3,after_2,9,7,16,1,1,9,escaped,1,"(5,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
617,29,4,1 16 18 25,2,after_1,13,1,14,1,1,13,escaped,1,"(3,1,0)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
618,29,4,1 3 18 25,3,after_2,5,13,18,1,1,5,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
619,29,4,1 6 18 25,3,after_2,5,2,7,1,1,5,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
620,29,4,1 12 18 25,2,after_1,14,1,15,1,1,14,escaped,1,"(0,1,1)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
622,29,4,1 18 19 25,2,after_1,5,16,21,1,1,5,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
624,29,4,1 2 7 25,3,after_2,3,5,8,1,1,3,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
626,29,4,1 7 8 25,2,after_1,8,6,14,1,1,8,escaped,1,"(3,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
631,29,4,1 7 24 25,3,after_2,9,15,24,1,1,9,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
632,29,4,1 7 19 25,2,after_1,10,5,15,1,1,10,escaped,1,"(3,1,5)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
636,29,4,1 4 14 25,2,after_1,19,1,20,1,1,19,escaped,1,"(0,1,23)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
637,29,4,1 8 14 25,2,after_1,10,1,11,1,1,10,escaped,1,"(2,1,0)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
639,29,4,1 3 14 25,2,after_1,7,3,10,1,1,7,escaped,1,"(5,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
641,29,4,1 12 14 25,2,after_1,22,1,23,1,1,22,escaped,1,"(0,1,1)",1,1,12,"(1, 1, 12)",1,"(1, 1, 12)",1
643,29,4,1 14 19 25,3,after_2,2,18,20,1,1,2,escaped,2,"(15,1,18);(16,1,17)",0,0,0,"(0, 0, 0)",3,"(0, 0, 0)",2
645,29,4,1 14 18 25,2,after_1,5,14,19,1,1,5,escaped,1,"(16,1,19)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
650,29,4,1 6 25 28,2,after_1,10,3,13,1,1,10,escaped,1,"(1,1,3)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
652,29,4,1 24 25 28,2,after_1,7,1,8,1,1,7,escaped,1,"(0,1,1)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
653,29,4,1 19 25 28,3,after_2,11,1,12,1,1,11,escaped,1,"(11,1,12)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
657,29,4,1 3 25 27,2,after_1,20,3,23,1,1,20,escaped,1,"(0,1,3)",1,1,16,"(1, 1, 16)",1,"(1, 1, 16)",1
659,29,4,1 12 25 27,2,after_1,14,1,15,1,1,14,escaped,1,"(13,1,15)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
661,29,4,1 19 25 27,2,after_1,4,10,14,1,1,4,escaped,1,"(9,1,10)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
662,29,4,1 9 25 27,3,after_2,7,4,11,1,1,7,escaped,1,"(6,1,3)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
665,29,4,1 4 6 21,2,after_1,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
671,29,4,1 8 12 21,2,after_1,9,7,16,1,1,9,escaped,1,"(2,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
675,29,4,1 2 21 24,3,after_2,13,6,19,1,1,13,escaped,1,"(5,1,6)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
676,29,4,1 4 21 24,3,after_2,9,14,23,1,1,9,escaped,1,"(8,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
679,29,4,1 3 21 24,2,after_1,9,12,21,1,1,9,escaped,1,"(10,1,12)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
685,29,4,1 16 19 21,2,after_1,12,2,14,1,1,12,escaped,1,"(1,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
688,29,4,1 12 19 21,2,after_1,17,6,23,1,1,17,escaped,1,"(3,1,6)",1,1,5,"(1, 1, 5)",1,"(1, 1, 5)",1
691,29,4,1 4 9 21,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
702,29,4,1 16 18 21,3,after_2,17,1,18,1,1,17,escaped,1,"(0,1,1)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
704,29,4,1 6 18 21,3,after_2,10,5,15,1,1,10,escaped,1,"(14,1,15)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
705,29,4,1 12 18 21,2,after_1,9,7,16,1,1,9,escaped,1,"(2,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
707,29,4,1 18 19 21,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
709,29,4,1 2 7 21,2,after_1,3,5,8,1,1,3,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
710,29,4,1 4 7 21,1,initial,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
711,29,4,1 7 8 21,1,initial,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
714,29,4,1 6 7 21,2,after_1,8,5,13,1,1,8,escaped,1,"(4,1,5)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
715,29,4,1 7 12 21,2,after_1,9,4,13,1,1,9,escaped,1,"(3,1,4)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
716,29,4,1 7 21 24,2,after_1,9,14,23,1,1,9,escaped,1,"(8,1,14)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
717,29,4,1 7 19 21,2,after_1,9,8,17,1,1,9,escaped,1,"(5,1,8)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
718,29,4,1 7 9 21,2,after_1,10,7,17,1,1,10,escaped,1,"(4,1,7)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
721,29,4,1 14 16 21,3,after_2,20,2,22,1,1,20,escaped,1,"(1,1,2)",1,1,10,"(1, 1, 10)",1,"(1, 1, 10)",1
722,29,4,1 3 14 21,2,after_1,7,1,8,1,1,7,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
723,29,4,1 6 14 21,2,after_1,12,1,13,1,1,12,escaped,1,"(2,1,0)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
726,29,4,1 14 19 21,2,after_1,9,3,12,1,1,9,escaped,1,"(4,1,2)",1,1,6,"(1, 1, 6)",1,"(1, 1, 6)",1
727,29,4,1 9 14 21,2,after_1,4,9,13,1,1,4,escaped,1,"(8,1,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
728,29,4,1 8 21 28,3,after_2,9,3,12,1,1,9,escaped,1,"(2,1,3)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
734,29,4,1 19 21 28,2,after_1,5,17,22,1,1,5,escaped,1,"(14,1,18)",1,1,2,"(1, 1, 2)",1,"(1, 1, 2)",1
739,29,4,1 21 24 27,3,after_2,3,21,24,1,1,3,escaped,2,"(19,1,21);(8,2,4)",0,0,0,"(0, 0, 0)",2,"(0, 0, 0)",2
740,29,4,1 19 21 27,2,after_1,6,6,12,1,1,6,escaped,1,"(5,2,9)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
741,29,4,1 9 21 27,2,after_1,10,8,18,1,1,10,escaped,1,"(5,1,8)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
745,29,4,1 19 21 25,2,after_1,16,3,19,1,1,16,escaped,1,"(2,1,3)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
746,29,4,1 9 21 25,2,after_1,10,8,18,1,1,10,escaped,1,"(5,1,8)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
747,29,4,1 2 13 24,3,after_2,16,8,24,1,1,16,escaped,1,"(7,1,8)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
748,29,4,1 4 13 24,2,after_1,20,2,22,1,1,20,escaped,1,"(1,1,2)",1,1,9,"(1, 1, 9)",1,"(1, 1, 9)",1
749,29,4,1 8 13 24,2,after_1,20,2,22,1,1,20,escaped,1,"(0,1,2)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
751,29,4,1 3 13 24,2,after_1,6,12,18,1,1,6,escaped,1,"(17,1,18)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
753,29,4,1 12 13 24,3,after_2,23,1,24,1,1,23,escaped,1,"(0,1,1)",1,1,11,"(1, 1, 11)",1,"(1, 1, 11)",1
756,29,4,1 8 13 19,3,after_2,5,11,16,1,1,5,escaped,1,"(15,1,16)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
757,29,4,1 13 16 19,2,after_1,4,14,18,1,1,4,escaped,1,"(13,1,14)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
761,29,4,1 13 19 24,3,after_2,6,5,11,1,1,6,escaped,1,"(6,1,4)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
766,29,4,1 3 9 13,2,after_1,6,8,14,1,1,6,escaped,1,"(6,1,8)",1,1,4,"(1, 1, 4)",1,"(1, 1, 4)",1
771,29,4,1 2 13 18,3,after_2,8,2,10,1,1,8,escaped,1,"(7,1,10)",1,1,7,"(1, 1, 7)",1,"(1, 1, 7)",1
772,29,4,1 4 13 18,3,after_2,2,2,4,1,1,2,escaped,2,"(1,1,2);(12,1,14)",0,0,0,"(0, 0, 0)",2,"(0, 0, 0)",2
773,29,4,1 8 13 18,3,after_2,6,7,13,1,1,6,escaped,1,"(6,1,7)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
774,29,4,1 13 16 18,2,after_1,8,16,24,1,1,8,escaped,1,"(15,1,16)",1,1,3,"(1, 1, 3)",1,"(1, 1, 3)",1
778,29,4,1 13 18 24,3,after_2,21,1,22,1,1,21,escaped,1,"(0,1,1)",0,0,0,"(0, 0, 0)",1,"(0, 0, 0)",1
